    INFO: 2025-11-07 06:15:12,616:               log.py:   20: Logging to C:\DataOps\dbt_airflow_project\mdpdf.log
   DEBUG: 2025-11-07 06:15:13,220:      pdf_renderer.py:  470: printSegment: Rich UI for monitoring
   DEBUG: 2025-11-07 06:15:13,221:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,222:      pdf_renderer.py:  470: printSegment: Large ecosystem of operators
   DEBUG: 2025-11-07 06:15:13,223:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,224:      pdf_renderer.py:  470: printSegment: Active community
   DEBUG: 2025-11-07 06:15:13,224:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,225:      pdf_renderer.py:  470: printSegment: Battle-tested at scale
   DEBUG: 2025-11-07 06:15:13,226:      pdf_renderer.py:  470: printSegment: Airflow Architecture Components
   DEBUG: 2025-11-07 06:15:13,227:      pdf_renderer.py:  470: printSegment: ┌─────────────────────────────────────────────────┐
   DEBUG: 2025-11-07 06:15:13,228:      pdf_renderer.py:  470: printSegment: │              Web Server (UI)                    │
   DEBUG: 2025-11-07 06:15:13,229:      pdf_renderer.py:  470: printSegment: │         (Flask, Monitoring, Logs)               │
   DEBUG: 2025-11-07 06:15:13,230:      pdf_renderer.py:  470: printSegment: └────────────────┬────────────────────────────────┘
   DEBUG: 2025-11-07 06:15:13,230:      pdf_renderer.py:  470: printSegment:                  │
   DEBUG: 2025-11-07 06:15:13,231:      pdf_renderer.py:  470: printSegment: ┌────────────────▼────────────────────────────────┐
   DEBUG: 2025-11-07 06:15:13,232:      pdf_renderer.py:  470: printSegment: │              Scheduler                          │
   DEBUG: 2025-11-07 06:15:13,233:      pdf_renderer.py:  470: printSegment: │    (DAG Parsing, Task Scheduling)               │
   DEBUG: 2025-11-07 06:15:13,234:      pdf_renderer.py:  470: printSegment: └────────────────┬────────────────────────────────┘
   DEBUG: 2025-11-07 06:15:13,235:      pdf_renderer.py:  470: printSegment:                  │
   DEBUG: 2025-11-07 06:15:13,235:      pdf_renderer.py:  470: printSegment: ┌────────────────▼────────────────────────────────┐
   DEBUG: 2025-11-07 06:15:13,236:      pdf_renderer.py:  470: printSegment: │            Metadata Database                    │
   DEBUG: 2025-11-07 06:15:13,237:      pdf_renderer.py:  470: printSegment: │      (PostgreSQL, MySQL, SQLite)                │
   DEBUG: 2025-11-07 06:15:13,238:      pdf_renderer.py:  470: printSegment: └────────────────┬────────────────────────────────┘
   DEBUG: 2025-11-07 06:15:13,239:      pdf_renderer.py:  470: printSegment:                  │
   DEBUG: 2025-11-07 06:15:13,240:      pdf_renderer.py:  470: printSegment: ┌────────────────▼────────────────────────────────┐
   DEBUG: 2025-11-07 06:15:13,241:      pdf_renderer.py:  470: printSegment: │              Executor                           │
   DEBUG: 2025-11-07 06:15:13,242:      pdf_renderer.py:  470: printSegment: │  (Sequential, Local, Celery, Kubernetes)        │
   DEBUG: 2025-11-07 06:15:13,243:      pdf_renderer.py:  470: printSegment: └────────────────┬────────────────────────────────┘
   DEBUG: 2025-11-07 06:15:13,243:      pdf_renderer.py:  470: printSegment:                  │
   DEBUG: 2025-11-07 06:15:13,244:      pdf_renderer.py:  470: printSegment: ┌────────────────▼────────────────────────────────┐
   DEBUG: 2025-11-07 06:15:13,245:      pdf_renderer.py:  470: printSegment: │              Workers                            │
   DEBUG: 2025-11-07 06:15:13,246:      pdf_renderer.py:  470: printSegment: │         (Task Execution)                        │
   DEBUG: 2025-11-07 06:15:13,247:      pdf_renderer.py:  470: printSegment: └─────────────────────────────────────────────────┘
   DEBUG: 2025-11-07 06:15:13,248:      pdf_renderer.py:  470: printSegment: Component Details:
   DEBUG: 2025-11-07 06:15:13,249:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:13,249:      pdf_renderer.py:  470: printSegment: Web Server:
   DEBUG: 2025-11-07 06:15:13,250:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,251:      pdf_renderer.py:  470: printSegment: User interface
   DEBUG: 2025-11-07 06:15:13,251:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,252:      pdf_renderer.py:  470: printSegment: DAG visualization
   DEBUG: 2025-11-07 06:15:13,253:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,253:      pdf_renderer.py:  470: printSegment: Log viewing
   DEBUG: 2025-11-07 06:15:13,254:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,255:      pdf_renderer.py:  470: printSegment: Task management
   DEBUG: 2025-11-07 06:15:13,256:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:13,257:      pdf_renderer.py:  470: printSegment: Scheduler:
   DEBUG: 2025-11-07 06:15:13,258:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,258:      pdf_renderer.py:  470: printSegment: Monitors DAG folder
   DEBUG: 2025-11-07 06:15:13,259:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,259:      pdf_renderer.py:  470: printSegment: Triggers task execution
   DEBUG: 2025-11-07 06:15:13,260:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,261:      pdf_renderer.py:  470: printSegment: Manages dependencies
   DEBUG: 2025-11-07 06:15:13,261:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,262:      pdf_renderer.py:  470: printSegment: Handles retries
   DEBUG: 2025-11-07 06:15:13,263:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:13,263:      pdf_renderer.py:  470: printSegment: Metadata Database:
   DEBUG: 2025-11-07 06:15:13,264:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,265:      pdf_renderer.py:  470: printSegment: Stores DAG definitions
   DEBUG: 2025-11-07 06:15:13,265:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,266:      pdf_renderer.py:  470: printSegment: Task states
   DEBUG: 2025-11-07 06:15:13,266:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,267:      pdf_renderer.py:  470: printSegment: Execution history
   DEBUG: 2025-11-07 06:15:13,267:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,268:      pdf_renderer.py:  470: printSegment: Configuration
   DEBUG: 2025-11-07 06:15:13,268:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:13,268:      pdf_renderer.py:  470: printSegment: Executor:
   DEBUG: 2025-11-07 06:15:13,269:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,270:      pdf_renderer.py:  470: printSegment: Determines how tasks run
   DEBUG: 2025-11-07 06:15:13,270:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,271:      pdf_renderer.py:  470: printSegment: Manages worker pool
   DEBUG: 2025-11-07 06:15:13,272:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,273:      pdf_renderer.py:  470: printSegment: Handles parallelism
   DEBUG: 2025-11-07 06:15:13,273:      pdf_renderer.py:  470: printSegment:  5 
   DEBUG: 2025-11-07 06:15:13,274:      pdf_renderer.py:  470: printSegment: Workers:
   DEBUG: 2025-11-07 06:15:13,274:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,275:      pdf_renderer.py:  470: printSegment: Execute tasks
   DEBUG: 2025-11-07 06:15:13,275:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,276:      pdf_renderer.py:  470: printSegment: Report status
   DEBUG: 2025-11-07 06:15:13,276:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,277:      pdf_renderer.py:  470: printSegment: Handle failures
   DEBUG: 2025-11-07 06:15:13,277:      pdf_renderer.py:  470: printSegment: DAG (Directed Acyclic Graph)
   DEBUG: 2025-11-07 06:15:13,278:      pdf_renderer.py:  470: printSegment: What is a DAG?
   DEBUG: 2025-11-07 06:15:13,279:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,279:      pdf_renderer.py:  470: printSegment: Workflow definition
   DEBUG: 2025-11-07 06:15:13,280:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,280:      pdf_renderer.py:  470: printSegment: Collection of tasks
   DEBUG: 2025-11-07 06:15:13,281:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,281:      pdf_renderer.py:  470: printSegment: Dependencies between tasks
   DEBUG: 2025-11-07 06:15:13,282:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,283:      pdf_renderer.py:  470: printSegment: No cycles allowed
   DEBUG: 2025-11-07 06:15:13,283:      pdf_renderer.py:  470: printSegment: DAG Structure:
   DEBUG: 2025-11-07 06:15:13,284:      pdf_renderer.py:  470: printSegment: from airflow import DAG
   DEBUG: 2025-11-07 06:15:13,285:      pdf_renderer.py:  470: printSegment: from airflow.operators.bash import BashOperator
   DEBUG: 2025-11-07 06:15:13,286:      pdf_renderer.py:  470: printSegment: from datetime import datetime
   DEBUG: 2025-11-07 06:15:13,286:      pdf_renderer.py:  470: printSegment: dag = DAG(
   DEBUG: 2025-11-07 06:15:13,287:      pdf_renderer.py:  470: printSegment:     dag_id='example_dag',
   DEBUG: 2025-11-07 06:15:13,288:      pdf_renderer.py:  470: printSegment:     start_date=datetime(2024, 1, 1),
   DEBUG: 2025-11-07 06:15:13,289:      pdf_renderer.py:  470: printSegment:     schedule_interval='@daily',
   DEBUG: 2025-11-07 06:15:13,290:      pdf_renderer.py:  470: printSegment:     catchup=False
   DEBUG: 2025-11-07 06:15:13,291:      pdf_renderer.py:  470: printSegment: )
   DEBUG: 2025-11-07 06:15:13,291:      pdf_renderer.py:  470: printSegment: task1 = BashOperator(
   DEBUG: 2025-11-07 06:15:13,292:      pdf_renderer.py:  470: printSegment:     task_id='task1',
   DEBUG: 2025-11-07 06:15:13,293:      pdf_renderer.py:  470: printSegment:     bash_command='echo "Task 1"',
   DEBUG: 2025-11-07 06:15:13,293:      pdf_renderer.py:  470: printSegment:     dag=dag
   DEBUG: 2025-11-07 06:15:13,294:      pdf_renderer.py:  470: printSegment: )
   DEBUG: 2025-11-07 06:15:13,295:      pdf_renderer.py:  470: printSegment: task2 = BashOperator(
   DEBUG: 2025-11-07 06:15:13,295:      pdf_renderer.py:  470: printSegment:     task_id='task2',
   DEBUG: 2025-11-07 06:15:13,296:      pdf_renderer.py:  470: printSegment:     bash_command='echo "Task 2"',
   DEBUG: 2025-11-07 06:15:13,296:      pdf_renderer.py:  470: printSegment:     dag=dag
   DEBUG: 2025-11-07 06:15:13,297:      pdf_renderer.py:  470: printSegment: )
   DEBUG: 2025-11-07 06:15:13,298:      pdf_renderer.py:  470: printSegment: task1 >> task2  # task1 runs before task2
   DEBUG: 2025-11-07 06:15:13,298:      pdf_renderer.py:  470: printSegment: DAG Parameters:
   DEBUG: 2025-11-07 06:15:13,299:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,300:      pdf_renderer.py:  470: printSegment: dag_id
   DEBUG: 2025-11-07 06:15:13,300:      pdf_renderer.py:  470: printSegment: : Unique identifier
   DEBUG: 2025-11-07 06:15:13,301:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,302:      pdf_renderer.py:  470: printSegment: start_date
   DEBUG: 2025-11-07 06:15:13,302:      pdf_renderer.py:  470: printSegment: : When DAG becomes active
   DEBUG: 2025-11-07 06:15:13,303:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,304:      pdf_renderer.py:  470: printSegment: schedule_interval
   DEBUG: 2025-11-07 06:15:13,304:      pdf_renderer.py:  470: printSegment: : How often to run
   DEBUG: 2025-11-07 06:15:13,305:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,306:      pdf_renderer.py:  470: printSegment: catchup
   DEBUG: 2025-11-07 06:15:13,308:      pdf_renderer.py:  470: printSegment: : Backfill historical runs
   DEBUG: 2025-11-07 06:15:13,309:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,310:      pdf_renderer.py:  470: printSegment: default_args
   DEBUG: 2025-11-07 06:15:13,311:      pdf_renderer.py:  470: printSegment: : Task defaults
   DEBUG: 2025-11-07 06:15:13,312:      pdf_renderer.py:  470: printSegment: Task Dependencies
   DEBUG: 2025-11-07 06:15:13,314:      pdf_renderer.py:  470: printSegment: Linear Dependencies:
   DEBUG: 2025-11-07 06:15:13,315:      pdf_renderer.py:  470: printSegment: task1 >> task2 >> task3
   DEBUG: 2025-11-07 06:15:13,316:      pdf_renderer.py:  470: printSegment: # task1 → task2 → task3
   DEBUG: 2025-11-07 06:15:13,317:      pdf_renderer.py:  470: printSegment: Parallel Tasks:
   DEBUG: 2025-11-07 06:15:13,318:      pdf_renderer.py:  470: printSegment: task1 >> [task2, task3] >> task4
   DEBUG: 2025-11-07 06:15:13,319:      pdf_renderer.py:  470: printSegment: #        ┌─ task2 ─┐
   DEBUG: 2025-11-07 06:15:13,319:      pdf_renderer.py:  470: printSegment: # task1 ─┤         ├─ task4
   DEBUG: 2025-11-07 06:15:13,320:      pdf_renderer.py:  470: printSegment: #        └─ task3 ─┘
   DEBUG: 2025-11-07 06:15:13,320:      pdf_renderer.py:  470: printSegment: Complex Dependencies:
   DEBUG: 2025-11-07 06:15:13,321:      pdf_renderer.py:  470: printSegment: task1 >> task2
   DEBUG: 2025-11-07 06:15:13,322:      pdf_renderer.py:  470: printSegment: task1 >> task3
   DEBUG: 2025-11-07 06:15:13,323:      pdf_renderer.py:  470: printSegment: [task2, task3] >> task4
   DEBUG: 2025-11-07 06:15:13,324:      pdf_renderer.py:  470: printSegment: task4 >> task5
   DEBUG: 2025-11-07 06:15:13,324:      pdf_renderer.py:  470: printSegment: #        ┌─ task2 ─┐
   DEBUG: 2025-11-07 06:15:13,325:      pdf_renderer.py:  470: printSegment: # task1 ─┤         ├─ task4 ─ task5
   DEBUG: 2025-11-07 06:15:13,325:      pdf_renderer.py:  470: printSegment: #        └─ task3 ─┘
   DEBUG: 2025-11-07 06:15:13,326:      pdf_renderer.py:  470: printSegment: Dependency Methods:
   DEBUG: 2025-11-07 06:15:13,327:      pdf_renderer.py:  470: printSegment: # Downstream
   DEBUG: 2025-11-07 06:15:13,327:      pdf_renderer.py:  470: printSegment: task1.set_downstream(task2)
   DEBUG: 2025-11-07 06:15:13,328:      pdf_renderer.py:  470: printSegment: task1 >> task2
   DEBUG: 2025-11-07 06:15:13,328:      pdf_renderer.py:  470: printSegment: # Upstream
   DEBUG: 2025-11-07 06:15:13,329:      pdf_renderer.py:  470: printSegment: task2.set_upstream(task1)
   DEBUG: 2025-11-07 06:15:13,329:      pdf_renderer.py:  470: printSegment: task2 << task1
   DEBUG: 2025-11-07 06:15:13,330:      pdf_renderer.py:  470: printSegment: # Multiple
   DEBUG: 2025-11-07 06:15:13,330:      pdf_renderer.py:  470: printSegment: task1 >> [task2, task3]
   DEBUG: 2025-11-07 06:15:13,331:      pdf_renderer.py:  470: printSegment: [task2, task3] >> task4
   DEBUG: 2025-11-07 06:15:13,332:      pdf_renderer.py:  470: printSegment: Airflow Operators
   DEBUG: 2025-11-07 06:15:13,332:      pdf_renderer.py:  470: printSegment: Common Operators:
   DEBUG: 2025-11-07 06:15:13,333:      pdf_renderer.py:  470: printSegment: 1. BashOperator:
   DEBUG: 2025-11-07 06:15:13,334:      pdf_renderer.py:  470: printSegment: from airflow.operators.bash import BashOperator
   DEBUG: 2025-11-07 06:15:13,334:      pdf_renderer.py:  470: printSegment: run_script = BashOperator(
   DEBUG: 2025-11-07 06:15:13,335:      pdf_renderer.py:  470: printSegment:     task_id='run_script',
   DEBUG: 2025-11-07 06:15:13,336:      pdf_renderer.py:  470: printSegment:     bash_command='python /path/to/script.py',
   DEBUG: 2025-11-07 06:15:13,336:      pdf_renderer.py:  470: printSegment:     dag=dag
   DEBUG: 2025-11-07 06:15:13,337:      pdf_renderer.py:  470: printSegment: )
   DEBUG: 2025-11-07 06:15:13,338:      pdf_renderer.py:  470: printSegment: 2. PythonOperator:
   DEBUG: 2025-11-07 06:15:13,339:      pdf_renderer.py:  470: printSegment: from airflow.operators.python import PythonOperator
   DEBUG: 2025-11-07 06:15:13,340:      pdf_renderer.py:  470: printSegment: def my_function():
   DEBUG: 2025-11-07 06:15:13,341:      pdf_renderer.py:  470: printSegment:     print("Hello from Python")
   DEBUG: 2025-11-07 06:15:13,341:      pdf_renderer.py:  470: printSegment: run_python = PythonOperator(
   DEBUG: 2025-11-07 06:15:13,342:      pdf_renderer.py:  470: printSegment:     task_id='run_python',
   DEBUG: 2025-11-07 06:15:13,343:      pdf_renderer.py:  470: printSegment:     python_callable=my_function,
   DEBUG: 2025-11-07 06:15:13,343:      pdf_renderer.py:  470: printSegment:     dag=dag
   DEBUG: 2025-11-07 06:15:13,344:      pdf_renderer.py:  470: printSegment: )
   DEBUG: 2025-11-07 06:15:13,344:      pdf_renderer.py:  470: printSegment: 3. SQLOperator:
   DEBUG: 2025-11-07 06:15:13,346:      pdf_renderer.py:  470: printSegment: from airflow.providers.postgres.operators.postgres import
   DEBUG: 2025-11-07 06:15:13,347:      pdf_renderer.py:  470: printSegment: PostgresOperator
   DEBUG: 2025-11-07 06:15:13,347:      pdf_renderer.py:  470: printSegment: run_query = PostgresOperator(
   DEBUG: 2025-11-07 06:15:13,348:      pdf_renderer.py:  470: printSegment:     task_id='run_query',
   DEBUG: 2025-11-07 06:15:13,348:      pdf_renderer.py:  470: printSegment:     postgres_conn_id='my_postgres',
